id,alex-Volume-volume,alex-FirstOrder-mean,alex-FirstOrder-sigma,alex-FirstOrder-sum,alex-FirstOrder-skewness,alex-FirstOrder-kurtosis,alex-FirstOrder-entropy,alex-FirstOrder-5th%,alex-FirstOrder-95th%,alex-FirstOrder-5th%mean,alex-FirstOrder-95th%mean,alex-FirstOrder-min,alex-FirstOrder-max,alex-FirstOrder-median,alex-FirstOrder-void,alex-Cooccur-energy,alex-Cooccur-entropy,alex-Cooccur-inverseDifferenceMoment,alex-Cooccur-inertia,alex-Cooccur-clusterShade,alex-Cooccur-clusterProminence,alex-RLM-ShortRunEmphasis,alex-RLM-LongRunEmphasis,alex-RLM-GreyLevelNonuniformity,alex-RLM-RunLengthNonuniformity,alex-RLM-LowGreyLevelRunEmphasis,alex-RLM-HighGreyLevelRunEmphasis,alex-RLM-ShortRunLowGreyLevelEmphasis,alex-RLM-ShortRunHighGreyLevelEmphasis,alex-RLM-LongRunLowGreyLevelEmphasis,alex-RLM-LongRunHighGreyLevelEmphasis,maya-inner-Volume-volume,maya-inner-FirstOrder-mean,maya-inner-FirstOrder-sigma,maya-inner-FirstOrder-sum,maya-inner-FirstOrder-skewness,maya-inner-FirstOrder-kurtosis,maya-inner-FirstOrder-entropy,maya-inner-FirstOrder-5th%,maya-inner-FirstOrder-95th%,maya-inner-FirstOrder-5th%mean,maya-inner-FirstOrder-95th%mean,maya-inner-FirstOrder-min,maya-inner-FirstOrder-max,maya-inner-FirstOrder-median,maya-inner-FirstOrder-void,maya-inner-Cooccur-energy,maya-inner-Cooccur-entropy,maya-inner-Cooccur-inverseDifferenceMoment,maya-inner-Cooccur-inertia,maya-inner-Cooccur-clusterShade,maya-inner-Cooccur-clusterProminence,maya-inner-RLM-ShortRunEmphasis,maya-inner-RLM-LongRunEmphasis,maya-inner-RLM-GreyLevelNonuniformity,maya-inner-RLM-RunLengthNonuniformity,maya-inner-RLM-LowGreyLevelRunEmphasis,maya-inner-RLM-HighGreyLevelRunEmphasis,maya-inner-RLM-ShortRunLowGreyLevelEmphasis,maya-inner-RLM-ShortRunHighGreyLevelEmphasis,maya-inner-RLM-LongRunLowGreyLevelEmphasis,maya-inner-RLM-LongRunHighGreyLevelEmphasis,maya-outer-Volume-volume,maya-outer-FirstOrder-mean,maya-outer-FirstOrder-sigma,maya-outer-FirstOrder-sum,maya-outer-FirstOrder-skewness,maya-outer-FirstOrder-kurtosis,maya-outer-FirstOrder-entropy,maya-outer-FirstOrder-5th%,maya-outer-FirstOrder-95th%,maya-outer-FirstOrder-5th%mean,maya-outer-FirstOrder-95th%mean,maya-outer-FirstOrder-min,maya-outer-FirstOrder-max,maya-outer-FirstOrder-median,maya-outer-FirstOrder-void,maya-outer-Cooccur-energy,maya-outer-Cooccur-entropy,maya-outer-Cooccur-inverseDifferenceMoment,maya-outer-Cooccur-inertia,maya-outer-Cooccur-clusterShade,maya-outer-Cooccur-clusterProminence,maya-outer-RLM-ShortRunEmphasis,maya-outer-RLM-LongRunEmphasis,maya-outer-RLM-GreyLevelNonuniformity,maya-outer-RLM-RunLengthNonuniformity,maya-outer-RLM-LowGreyLevelRunEmphasis,maya-outer-RLM-HighGreyLevelRunEmphasis,maya-outer-RLM-ShortRunLowGreyLevelEmphasis,maya-outer-RLM-ShortRunHighGreyLevelEmphasis,maya-outer-RLM-LongRunLowGreyLevelEmphasis,maya-outer-RLM-LongRunHighGreyLevelEmphasis,maya-both-Volume-volume,maya-both-FirstOrder-mean,maya-both-FirstOrder-sigma,maya-both-FirstOrder-sum,maya-both-FirstOrder-skewness,maya-both-FirstOrder-kurtosis,maya-both-FirstOrder-entropy,maya-both-FirstOrder-5th%,maya-both-FirstOrder-95th%,maya-both-FirstOrder-5th%mean,maya-both-FirstOrder-95th%mean,maya-both-FirstOrder-min,maya-both-FirstOrder-max,maya-both-FirstOrder-median,maya-both-FirstOrder-void,maya-both-Cooccur-energy,maya-both-Cooccur-entropy,maya-both-Cooccur-inverseDifferenceMoment,maya-both-Cooccur-inertia,maya-both-Cooccur-clusterShade,maya-both-Cooccur-clusterProminence,maya-both-RLM-ShortRunEmphasis,maya-both-RLM-LongRunEmphasis,maya-both-RLM-GreyLevelNonuniformity,maya-both-RLM-RunLengthNonuniformity,maya-both-RLM-LowGreyLevelRunEmphasis,maya-both-RLM-HighGreyLevelRunEmphasis,maya-both-RLM-ShortRunLowGreyLevelEmphasis,maya-both-RLM-ShortRunHighGreyLevelEmphasis,maya-both-RLM-LongRunLowGreyLevelEmphasis,maya-both-RLM-LongRunHighGreyLevelEmphasis
28,3.3042e-01,3.3442e-01,4.2510e-01,7.9039e-01,5.6484e-01,3.7617e-01,1.1921e-01,6.1050e-01,5.3203e-01,6.9862e-01,1.0233e-01,0.0000e+00,6.3117e-01,1.9745e-01,NaN,8.1775e-01,5.0832e-01,7.7739e-01,5.0585e-02,1.0580e-01,5.0915e-02,4.9955e-01,5.0084e-01,4.8735e-01,2.0761e-01,4.1518e-02,6.2258e-02,3.1869e-02,4.4099e-02,8.7464e-02,9.0202e-02,3.2002e-01,2.8334e-01,1.4467e-01,7.0929e-01,8.0733e-01,6.7068e-01,2.2176e-01,4.5236e-01,2.4849e-01,6.4356e-01,4.9083e-02,1.5278e-01,1.0615e-01,2.1737e-01,NaN,4.9755e-01,7.4954e-01,5.4456e-01,2.0526e-01,2.8885e-01,2.8360e-01,2.6779e-01,3.5195e-01,3.3162e-01,2.9518e-01,1.4505e-02,1.8184e-01,8.6152e-03,1.0809e-01,1.5492e-02,2.0134e-01,3.2654e-01,3.6971e-01,4.5339e-01,6.8602e-01,4.9463e-01,2.0088e-01,4.7967e-01,5.6274e-01,5.2900e-01,6.8970e-01,1.2798e-01,4.7059e-01,3.2370e-01,2.7331e-01,NaN,2.2926e-01,7.6986e-01,4.2215e-01,1.5121e-01,2.4183e-01,1.6423e-01,4.9629e-01,5.0571e-01,2.4570e-01,3.1021e-01,2.0903e-02,2.3650e-01,1.6305e-02,1.7150e-01,4.1963e-02,1.7019e-01,3.3682e-01,3.4260e-01,3.5662e-01,7.0473e-01,5.2909e-01,2.4907e-01,4.3139e-01,5.2736e-01,5.0091e-01,6.7363e-01,1.2199e-01,4.7059e-01,3.2370e-01,2.3963e-01,NaN,2.6987e-01,7.8067e-01,4.5061e-01,1.4251e-01,2.3171e-01,1.5457e-01,4.9568e-01,5.0689e-01,2.7305e-01,2.8325e-01,2.1410e-02,2.0134e-01,1.6943e-02,1.5624e-01,4.2077e-02,1.4578e-01
29,8.2663e-01,0.0000e+00,1.5432e-01,4.1238e-01,1.0000e+00,1.0000e+00,1.7883e-02,4.7696e-02,0.0000e+00,2.8917e-01,1.7656e-01,0.0000e+00,4.9949e-01,0.0000e+00,NaN,1.0000e+00,4.8718e-01,1.0000e+00,4.8482e-02,1.7907e-01,1.1138e-01,9.9972e-01,3.6267e-04,1.0000e+00,4.9149e-01,3.4974e-01,1.4480e-02,3.5119e-01,1.9050e-02,3.4883e-01,7.5905e-03,7.5572e-01,0.0000e+00,7.8384e-02,3.2656e-01,1.0000e+00,1.0000e+00,0.0000e+00,2.4299e-02,0.0000e+00,2.1765e-01,1.5618e-01,0.0000e+00,3.9933e-01,0.0000e+00,NaN,1.0000e+00,7.8465e-01,1.0000e+00,0.0000e+00,4.3559e-02,6.2314e-02,4.6535e-01,2.5787e-01,7.8541e-01,6.0636e-01,2.9457e-01,0.0000e+00,2.5620e-01,1.7194e-02,2.5406e-01,6.4699e-03,7.7477e-01,0.0000e+00,8.8903e-02,1.5066e-01,1.0000e+00,1.0000e+00,0.0000e+00,7.0113e-02,0.0000e+00,2.9426e-01,1.5071e-01,0.0000e+00,7.1754e-01,0.0000e+00,NaN,1.0000e+00,8.1682e-01,1.0000e+00,0.0000e+00,0.0000e+00,6.6321e-04,9.8285e-01,2.2563e-02,1.0000e+00,6.8696e-01,5.1619e-01,0.0000e+00,5.1179e-01,0.0000e+00,5.4308e-01,0.0000e+00,8.2390e-01,0.0000e+00,5.6320e-03,2.1234e-01,1.0000e+00,1.0000e+00,0.0000e+00,5.7271e-02,0.0000e+00,2.7874e-01,1.4481e-01,0.0000e+00,7.1754e-01,0.0000e+00,NaN,1.0000e+00,8.0827e-01,1.0000e+00,0.0000e+00,0.0000e+00,0.0000e+00,9.8219e-01,2.3461e-02,1.0000e+00,6.4896e-01,5.0634e-01,0.0000e+00,5.0416e-01,0.0000e+00,5.2155e-01,0.0000e+00
30,5.8867e-01,4.9020e-01,4.7078e-01,7.3980e-01,3.5290e-01,1.8523e-01,7.1021e-01,6.6331e-01,6.4550e-01,8.5933e-01,3.3237e-01,0.0000e+00,2.4838e-01,4.0426e-01,NaN,9.6036e-02,5.7693e-01,2.7386e-01,4.0472e-01,4.4163e-01,3.3505e-01,9.9970e-01,3.3019e-04,2.0572e-01,3.0337e-01,5.9765e-03,3.4870e-01,8.1487e-03,4.6198e-01,4.7544e-03,1.7624e-01,2.6986e-01,4.6488e-01,5.2522e-01,8.2243e-01,4.0333e-01,2.4720e-01,6.7580e-01,4.6542e-01,6.0079e-01,7.6488e-01,3.1509e-01,1.9444e-01,1.3479e-02,3.3891e-01,NaN,1.6720e-01,4.8923e-01,3.1727e-01,4.4854e-01,8.1439e-01,8.1249e-01,3.3481e-01,3.1728e-01,9.9387e-02,2.0036e-01,8.9768e-03,4.4320e-01,6.6896e-03,3.3482e-01,8.4995e-03,4.2102e-01,6.1173e-01,5.2337e-01,5.0510e-01,5.9928e-01,2.8044e-01,1.0625e-01,7.6676e-01,5.8725e-01,5.8160e-01,8.3077e-01,2.2133e-01,5.8824e-02,1.8910e-01,5.3726e-01,NaN,5.3784e-02,7.5022e-01,2.1410e-01,3.3539e-01,2.9323e-01,2.9469e-01,9.9756e-01,2.6838e-03,1.4281e-01,4.7996e-01,7.6557e-03,5.0279e-01,9.2825e-03,5.0252e-01,4.1090e-03,1.7257e-01,5.4510e-01,5.1532e-01,4.6917e-01,6.8400e-01,2.7836e-01,1.1231e-01,7.5685e-01,5.5648e-01,5.8608e-01,8.1823e-01,2.2405e-01,5.8824e-02,1.8910e-01,4.8346e-01,NaN,6.0853e-02,7.4851e-01,2.2698e-01,3.2873e-01,3.1974e-01,3.0212e-01,9.9725e-01,3.0327e-03,1.2219e-01,3.7000e-01,7.7459e-03,4.6181e-01,9.5164e-03,4.9698e-01,4.4075e-03,1.5813e-01
31,4.0791e-01,1.6840e-01,6.0279e-01,6.5499e-01,7.1476e-01,5.4811e-01,2.2568e-01,1.3619e-01,6.1344e-01,2.8339e-01,3.1696e-01,0.0000e+00,5.4917e-01,1.9453e-02,NaN,3.3779e-01,5.9553e-01,3.6556e-01,2.8008e-01,2.4503e-01,1.4287e-01,9.9969e-01,3.6267e-04,5.3537e-01,3.0963e-01,3.3104e-01,5.7610e-02,3.3239e-01,7.6252e-02,3.3123e-01,2.9241e-02,3.0227e-01,1.5483e-01,4.5830e-01,6.6118e-01,8.2614e-01,6.8029e-01,2.1015e-01,1.2201e-01,2.8965e-01,2.8112e-01,2.2739e-01,0.0000e+00,4.4145e-01,7.6056e-02,NaN,3.3087e-01,8.7961e-01,3.4661e-01,2.9786e-01,2.1333e-01,2.0189e-01,4.0110e-01,2.8579e-01,3.4310e-01,3.2498e-01,2.6581e-01,6.3358e-02,2.0616e-01,6.2484e-02,2.4867e-01,6.5708e-02,3.5327e-01,1.4884e-01,4.1155e-01,5.1469e-01,7.6285e-01,4.9237e-01,2.7760e-01,1.5240e-01,3.2330e-01,3.0271e-01,1.8024e-01,0.0000e+00,5.8199e-01,1.3846e-01,NaN,2.3457e-01,8.8918e-01,3.1950e-01,1.7978e-01,9.2735e-02,5.7620e-02,4.9840e-01,5.0266e-01,4.3392e-01,4.1466e-01,3.9037e-01,6.1616e-02,2.9984e-01,3.7247e-02,7.5083e-01,5.4466e-02,3.5230e-01,1.4730e-01,3.5414e-01,5.7222e-01,7.7033e-01,5.2912e-01,2.6811e-01,1.4395e-01,3.1854e-01,2.9657e-01,1.7912e-01,0.0000e+00,5.8199e-01,8.5309e-02,NaN,2.4177e-01,9.0077e-01,3.2785e-01,1.7616e-01,9.6133e-02,6.0543e-02,4.9822e-01,5.0302e-01,4.1939e-01,3.6637e-01,3.5317e-01,5.7229e-02,2.7237e-01,3.7138e-02,6.6699e-01,5.0611e-02
32,4.1095e-01,5.2631e-01,5.4854e-01,7.9883e-01,3.9397e-01,1.8923e-01,4.6582e-01,7.6303e-01,7.6699e-01,1.0000e+00,5.9766e-01,0.0000e+00,4.5424e-01,4.0471e-01,NaN,2.3585e-01,5.4824e-01,4.2409e-01,2.1975e-01,2.0709e-01,1.1618e-01,4.9951e-01,5.0094e-01,2.9461e-01,2.4219e-01,2.3372e-02,1.9258e-01,1.7938e-02,1.7681e-01,5.2543e-02,2.1716e-01,3.5143e-01,5.1505e-01,2.6827e-01,7.3758e-01,5.2890e-01,4.0227e-01,5.6624e-01,5.8138e-01,4.5753e-01,9.2923e-01,5.6582e-01,1.3889e-02,3.8753e-02,5.3636e-01,NaN,1.7065e-01,5.9726e-01,2.9202e-01,3.9614e-01,3.9635e-01,3.8967e-01,4.6767e-01,2.5381e-01,1.9418e-01,3.0329e-01,5.7212e-03,4.3034e-01,6.5289e-03,4.3290e-01,3.7257e-03,3.4344e-01,4.2767e-01,5.2147e-01,5.0482e-01,6.7446e-01,3.6740e-01,1.3942e-01,4.0234e-01,6.4985e-01,6.2684e-01,9.5126e-01,4.1899e-01,0.0000e+00,6.5450e-01,4.6733e-01,NaN,2.2855e-01,8.3231e-01,4.1440e-01,1.1013e-01,4.0673e-02,1.8503e-02,4.9606e-01,5.0598e-01,3.2109e-01,3.8234e-01,3.7327e-02,1.5788e-01,2.8896e-02,1.1102e-01,7.3400e-02,1.1842e-01,4.2595e-01,5.0741e-01,4.1948e-01,7.0642e-01,3.9028e-01,1.6966e-01,3.7496e-01,6.3456e-01,6.0836e-01,9.4600e-01,4.2549e-01,0.0000e+00,6.5450e-01,4.2387e-01,NaN,2.5321e-01,8.3148e-01,4.3475e-01,9.8579e-02,3.8702e-02,1.5676e-02,4.9561e-01,5.0683e-01,3.2601e-01,3.3577e-01,3.4256e-02,1.3957e-01,2.6833e-02,1.0507e-01,6.6114e-02,1.0525e-01
33,3.7395e-01,1.4135e-01,4.4870e-01,6.8574e-01,7.4421e-01,5.6028e-01,3.9995e-01,1.9040e-01,4.3436e-01,3.5210e-01,1.1398e-01,0.0000e+00,2.9432e-01,1.7576e-02,NaN,2.1328e-01,5.4027e-01,2.4046e-01,4.3544e-01,5.9741e-01,4.3421e-01,9.9981e-01,2.0028e-04,3.8783e-01,2.7335e-01,1.4753e-01,1.3693e-01,1.4937e-01,1.8137e-01,1.4667e-01,6.9269e-02,2.3739e-01,8.8351e-02,2.2070e-01,7.2509e-01,9.6938e-01,8.9332e-01,2.3399e-01,1.2719e-01,1.2727e-01,2.9661e-01,6.7768e-02,0.0000e+00,1.8029e-01,2.6111e-02,NaN,2.8249e-01,9.1217e-01,2.7802e-01,3.4716e-01,3.0671e-01,3.2390e-01,4.0134e-01,2.8540e-01,2.6098e-01,2.5383e-01,1.5425e-01,8.5308e-02,1.2069e-01,8.1451e-02,1.4141e-01,8.4256e-02,3.1351e-01,1.4577e-01,3.7595e-01,5.7657e-01,7.7595e-01,4.7660e-01,5.9566e-01,1.9991e-01,3.2610e-01,3.6860e-01,1.1260e-01,0.0000e+00,1.0142e-01,1.1465e-01,NaN,8.6174e-02,8.0884e-01,1.4629e-01,4.9392e-01,7.3915e-01,7.5215e-01,5.0009e-01,4.9915e-01,2.1392e-01,3.5374e-01,1.2356e-01,2.7246e-01,9.5421e-02,1.9941e-01,2.3589e-01,1.9326e-01,3.0095e-01,1.3545e-01,2.9129e-01,6.3577e-01,7.8395e-01,5.2341e-01,5.7385e-01,1.8134e-01,3.0186e-01,3.5215e-01,1.0636e-01,0.0000e+00,1.0142e-01,8.6039e-02,NaN,8.8554e-02,8.3473e-01,1.5179e-01,4.8719e-01,7.0595e-01,7.1770e-01,5.0000e-01,4.9929e-01,2.0303e-01,3.0033e-01,1.1707e-01,2.4331e-01,9.0934e-02,1.9125e-01,2.1908e-01,1.7279e-01
34,9.0968e-01,4.5839e-01,7.2932e-01,5.4121e-01,2.2562e-01,1.0737e-01,1.0000e+00,6.9864e-02,6.8307e-01,2.9866e-01,3.6950e-01,0.0000e+00,1.3746e-01,4.2512e-01,NaN,3.3812e-02,5.9542e-02,1.7359e-01,8.3738e-01,8.6550e-01,1.0000e+00,9.9985e-01,1.6780e-04,2.0019e-01,5.2526e-01,1.1620e-01,5.5426e-01,1.1813e-01,7.3451e-01,1.1510e-01,2.7982e-01,7.8088e-01,5.4050e-01,9.3822e-01,4.7060e-01,9.4232e-02,7.5261e-02,1.0000e+00,4.7337e-02,7.9800e-01,2.4794e-01,4.6377e-01,0.0000e+00,7.0767e-02,5.2074e-01,NaN,5.3529e-02,1.3459e-01,2.3053e-01,6.7570e-01,8.1734e-01,9.7864e-01,4.6786e-01,2.5350e-01,1.6634e-01,6.1542e-01,1.4616e-01,5.5551e-01,1.2829e-01,5.5409e-01,1.2412e-01,4.4095e-01,7.4441e-01,4.8981e-01,7.6353e-01,4.4710e-01,1.2398e-01,4.0435e-02,9.7987e-01,8.2462e-02,6.5458e-01,2.9581e-01,2.9603e-01,0.0000e+00,8.3886e-02,5.0797e-01,NaN,3.8464e-02,3.6335e-01,1.7962e-01,6.2441e-01,5.1848e-01,9.4474e-01,9.9781e-01,2.4311e-03,1.1185e-01,6.4895e-01,1.3867e-01,7.4141e-01,1.3982e-01,7.4128e-01,1.3610e-01,2.5406e-01,8.0789e-01,4.8015e-01,7.4693e-01,4.6210e-01,1.4499e-01,5.3796e-02,9.7708e-01,7.1197e-02,6.7042e-01,2.8186e-01,3.0322e-01,0.0000e+00,8.3886e-02,4.6409e-01,NaN,3.5261e-02,3.6619e-01,1.7576e-01,6.2568e-01,6.5491e-01,1.0000e+00,9.9779e-01,2.4412e-03,1.1562e-01,6.2763e-01,1.3348e-01,6.8236e-01,1.3532e-01,7.3461e-01,1.2824e-01,2.3327e-01
35,5.9255e-01,5.4547e-01,9.2870e-01,8.1163e-01,2.9354e-01,1.5204e-01,2.9651e-01,3.5348e-01,8.4846e-01,4.3816e-01,7.9906e-01,0.0000e+00,1.0000e+00,3.9441e-01,NaN,1.7536e-01,1.0000e+00,2.4269e-01,2.1075e-01,1.6510e-02,6.7217e-03,9.9935e-01,6.8203e-04,3.1639e-01,2.3153e-01,2.5572e-01,4.5919e-02,2.5730e-01,6.0838e-02,2.5504e-01,2.3199e-02,3.7330e-01,5.5528e-01,9.0692e-01,8.1809e-01,2.8605e-01,1.8263e-01,5.0576e-01,2.2879e-01,8.2695e-01,3.4902e-01,6.3477e-01,0.0000e+00,7.9360e-01,4.4396e-01,NaN,1.0732e-01,7.4710e-01,1.5168e-01,4.1209e-01,7.1249e-02,5.3425e-02,3.3519e-01,3.1643e-01,1.2696e-01,2.1772e-01,2.1169e-01,1.3038e-01,1.4501e-01,9.7465e-02,2.0971e-01,1.3625e-01,4.9762e-01,5.5215e-01,8.9152e-01,7.7741e-01,2.8054e-01,8.2445e-02,7.4277e-01,3.0963e-01,8.3013e-01,4.1576e-01,6.4234e-01,0.0000e+00,4.2038e-01,4.6288e-01,NaN,3.0264e-02,6.1796e-01,6.8751e-02,6.3455e-01,2.5118e-01,2.0224e-01,5.0030e-01,4.9836e-01,9.0195e-02,2.7016e-01,1.9651e-01,3.3464e-01,1.5112e-01,2.4722e-01,3.7710e-01,2.3418e-01,4.8765e-01,5.4064e-01,8.6122e-01,8.0344e-01,2.8620e-01,9.8809e-02,7.1487e-01,2.8708e-01,8.2649e-01,3.9882e-01,6.2733e-01,0.0000e+00,4.4408e-01,4.4992e-01,NaN,3.4169e-02,6.6524e-01,7.7789e-02,5.8606e-01,2.3929e-01,1.8045e-01,5.0020e-01,4.9843e-01,9.0502e-02,2.2988e-01,1.8097e-01,2.8767e-01,1.3994e-01,2.2798e-01,3.4005e-01,2.0189e-01
37,7.5231e-01,3.8348e-01,6.9466e-01,6.2549e-01,4.5425e-01,2.1426e-01,0.0000e+00,4.9296e-01,7.3434e-01,5.2594e-01,4.3107e-01,0.0000e+00,1.0000e+00,1.9600e-01,NaN,9.9214e-01,7.0195e-01,8.1344e-01,2.9482e-03,2.3855e-02,4.7791e-03,9.9910e-01,1.0230e-03,9.0812e-01,4.0101e-01,9.6008e-02,1.7954e-02,9.7987e-02,2.3692e-02,9.4887e-02,9.2518e-03,7.7662e-01,2.6898e-01,3.3882e-01,4.3322e-01,7.1676e-01,5.3279e-01,3.6950e-01,3.5443e-01,3.7275e-01,4.7738e-01,2.9585e-01,0.0000e+00,5.5602e-02,1.9496e-01,NaN,3.1108e-01,7.0760e-01,3.5897e-01,3.4436e-01,6.0207e-01,6.0559e-01,4.6753e-01,2.5403e-01,5.2024e-01,5.7787e-01,1.4730e-02,2.4917e-01,1.4374e-02,2.5794e-01,1.1413e-02,2.0144e-01,6.5986e-01,4.4082e-01,6.8640e-01,5.2597e-01,4.0230e-01,1.2439e-01,7.9736e-01,5.0481e-01,7.1304e-01,5.5609e-01,2.8049e-01,0.0000e+00,1.0284e-01,3.0805e-01,NaN,6.5843e-02,5.8558e-01,1.7740e-01,4.6946e-01,1.0000e+00,1.0000e+00,9.9789e-01,2.2805e-03,1.8601e-01,5.2812e-01,9.0462e-03,6.1688e-01,1.0681e-02,6.1663e-01,5.4488e-03,2.1160e-01,7.4020e-01,3.8195e-01,5.9587e-01,5.0303e-01,4.5409e-01,1.7482e-01,7.2786e-01,4.4554e-01,6.6675e-01,5.2220e-01,2.6824e-01,0.0000e+00,1.0284e-01,2.5393e-01,NaN,8.8172e-02,6.3122e-01,2.0777e-01,4.3186e-01,1.0000e+00,9.7106e-01,9.9738e-01,2.8392e-03,2.4136e-01,5.3081e-01,1.0653e-02,5.0294e-01,1.2444e-02,5.4132e-01,7.1918e-03,1.7211e-01
38,2.7597e-01,3.1412e-01,4.3098e-01,7.0674e-01,5.7259e-01,3.5587e-01,1.3458e-01,5.8767e-01,5.3144e-01,6.7910e-01,2.2218e-01,0.0000e+00,5.6618e-01,1.6275e-01,NaN,8.2663e-01,4.7273e-01,7.5726e-01,5.7423e-02,1.4697e-01,7.2082e-02,4.9964e-01,5.0068e-01,6.2821e-01,2.9266e-01,3.8517e-02,7.5050e-02,2.9565e-02,5.7144e-02,8.1690e-02,1.0262e-01,1.7282e-01,2.3326e-01,0.0000e+00,7.3042e-01,8.3538e-01,7.1780e-01,1.8234e-01,4.2826e-01,1.7292e-01,6.1378e-01,2.3240e-01,3.0556e-01,4.9705e-02,2.1915e-01,NaN,5.1741e-01,7.7483e-01,5.4338e-01,1.9435e-01,2.2160e-01,2.1222e-01,4.0030e-01,2.8686e-01,3.1853e-01,2.6618e-01,1.7185e-02,1.4839e-01,1.4358e-02,1.3574e-01,1.5154e-02,1.3780e-01,2.6072e-01,3.0954e-01,3.8397e-01,5.4701e-01,5.9009e-01,2.6882e-01,6.0873e-01,5.4102e-01,4.6176e-01,6.8373e-01,2.5441e-01,0.0000e+00,7.9147e-02,2.2394e-01,NaN,1.5234e-01,7.1523e-01,3.1032e-01,3.0595e-01,7.1873e-01,6.6199e-01,4.9858e-01,5.0205e-01,2.6414e-01,4.4341e-01,8.2525e-03,4.4253e-01,6.6300e-03,3.3003e-01,1.7543e-02,3.0569e-01,2.3946e-01,2.9498e-01,2.8252e-01,6.1751e-01,6.0161e-01,3.0692e-01,5.7300e-01,5.1155e-01,4.3362e-01,6.6475e-01,2.5226e-01,0.0000e+00,7.9147e-02,2.3316e-01,NaN,1.6382e-01,7.3661e-01,3.2553e-01,2.9481e-01,6.6325e-01,6.0063e-01,4.9829e-01,5.0262e-01,2.5418e-01,3.6691e-01,8.2690e-03,3.8958e-01,6.8568e-03,3.1221e-01,1.7207e-02,2.6929e-01
39,8.5029e-01,3.0356e-01,3.4548e-01,5.3859e-01,6.0930e-01,3.9927e-01,4.7036e-01,5.6338e-01,4.6306e-01,6.4713e-01,1.5469e-01,0.0000e+00,2.6029e-01,1.8556e-01,NaN,2.7205e-01,5.0875e-01,4.4853e-01,2.2488e-01,5.3301e-01,3.7521e-01,9.9968e-01,3.6267e-04,5.2698e-01,4.6844e-01,1.3699e-02,2.1816e-01,1.5856e-02,2.8889e-01,1.2481e-02,1.1052e-01,4.4642e-01,2.5612e-01,1.1995e-01,6.6290e-01,8.6440e-01,7.4493e-01,3.1038e-01,4.0513e-01,2.2062e-01,5.8598e-01,1.9214e-01,3.7500e-01,1.8534e-02,2.1661e-01,NaN,3.6169e-01,7.9985e-01,4.7542e-01,2.2470e-01,4.6323e-01,4.9544e-01,4.6713e-01,2.5461e-01,3.2299e-01,3.3884e-01,1.7979e-02,1.8990e-01,1.7164e-02,2.0060e-01,1.4244e-02,1.5519e-01,6.8109e-01,2.8662e-01,2.5867e-01,4.3072e-01,5.6365e-01,2.8639e-01,6.9746e-01,4.9853e-01,3.3817e-01,6.2881e-01,1.7693e-01,0.0000e+00,9.9526e-03,2.4773e-01,NaN,9.0897e-02,7.3525e-01,2.4381e-01,3.3176e-01,6.9876e-01,7.0003e-01,9.9701e-01,3.1840e-03,2.4622e-01,5.5991e-01,5.7889e-03,5.1010e-01,7.4008e-03,5.0986e-01,2.3122e-03,1.7501e-01,6.5436e-01,2.7853e-01,1.7511e-01,5.1581e-01,5.8628e-01,3.3068e-01,6.6943e-01,4.7386e-01,3.3290e-01,6.1797e-01,1.7585e-01,0.0000e+00,9.9526e-03,2.2946e-01,NaN,9.8821e-02,7.5446e-01,2.5656e-01,3.3015e-01,7.1213e-01,7.1362e-01,9.9669e-01,3.5274e-03,2.3770e-01,4.7256e-01,5.7635e-03,4.6157e-01,7.5178e-03,4.9676e-01,2.5113e-03,1.5800e-01
